,message,label
802247,"I don't even think I have depression, honestly. I think I'm just sad and lonely and lazy. Mental illness has been a convenient excuse for me.",1
802248,@GreninjaGirl666 Mine is both.(Goes into depression),1
802249,"depression is lethal, you are condemning a woman who was actually fighting to live? guess who's the monster now#ë°ë´ì ë°ë´ë²ë ¤ëì¸ì",1
802250,@HertzeUlla @M47Jakeman @VijayShadean to the reason I do not speak of this I speak of anything else that the sisters love each other and when you love only a strong depression or other can lead to harm to those you love ... I'm not giving reason ... but maybe Italy condemns a lot even if amanda has been cleared and,1
802251,Please depression disappear. This shit haunts me daily. My dreams have been really nice they just never materialize. Just fear & sad emotions rule my mind. Sorry but this is where I vent. I know I'm a loser but hey things could change. I hope & pray for it to happen foe me,1
802252,@Ouma_ShuGC Don't worry she will interrupt no longer but Mei is gonna fuck up later on. Warning: chapter 36 = depression coming,1
802253,of course the mindset of a knetz who can't grasp the concept of depression/ mental health and thinks going to church is the answer to everything.  https://twitter.com/seulgiseulgay/status/989033564170842112Â â¦,1
802254,I just got hit with what literally feels a solid block of depression wtf,1
802255,More than 1 in 20 US children and teens have anxiety or depression  https://goo.gl/EN46R5Â ,1
802256,All I can say is Depression sucks!! #mentalhealth,1
802257,granblue reminded me i have depression,1
802258,I've just posted a new blog: Depression: Exercise decreases the chance of developing depression later in life  https://ift.tt/2Ht42PSÂ ,1
802259,"#News #Story #Article  https://ift.tt/2qYemo7Â  #Exercise can prevent depression, no matter your age or gender",1
802260,"@stnlae Jamie you mean a lot to a lot of people, there are undoubtedly people who want you around, people who genuinely enjoy your presence. Its just depression trying to convince you otherwise",1
802261,it's real depression hours  pic.twitter.com/zOG4ZTBM2e,1
802262,"therapy would more than likely help combat my debilitating depression but i highly doubt there's any indig therapists out there, and if there are they are not in oklahoma lol. no other therapist could possibly understand the generational trauma that i have felt since a child.",1
802263,"Yesterday, I struggled really badly with my depression but worked through it. This morning, I have a permanent writing job offer in my emails and a genuine producer is currently reading an animated short I wrote. Keep going, even when it feels impossible.#WednesdayWisdom",1
802264,National #Suicide Hotline: 1-800-273-8255 (#Logic Live At The #MTV VMAs / 2017) #MentalHealth #Depression #BipolarBrave,1
802265,Hi depression good to feel you again buddy.,1
802266, https://www.google.com/search?q=federal+reserve+caused+great+depression&client=ms-android-verizon&prmd=niv&source=lnms&tbm=vid&sa=X&ved=0ahUKEwiRjNbe7dTaAhVGKGMKHU58Bx4Q_AUIEygD&biw=320&bih=489Â â¦How the Federal Reserve caused the Depression and cheated Americans out of their money.,1
802267,Great to have created an illustration for a powerful blog for @FOMCIC The First Time I Said I'm Depressed Check it out... https://freedomofmind.org.uk/2018/04/first-time-said-im-depressed/?c=blueÂ â¦#depression #mentalhealth #illustration pic.twitter.com/gC6YNDttbe,1
802268, https://m.youtube.com/watch?v=UPS_oV6OD6QÂ â¦How the Federal Reserve caused the Depression and cheated Americans out of their money.,1
802269,is depression considered a terminal illness if someone commits suicide,1
802270,"Exercise can prevent depression, no matter your age or gender The finding is important because it could help reshape health policy, putting a greater emphasis on exercise to allay malaise.  https://ift.tt/2qYemo7Â  via Quartz",1
802271,evens a really good depressed character btw like obvs everything in this show is unrealistic and pathetic but its good to see depression - especially manic depression - shown through a person instead of a film character yknow,1
802272,"All the #diet and #exercise #plans aren't #working. #People are getting fatter. No #doubt , if enforced they do #work, but #life isn't #like that.  #Something has been #overlooked.  http://appetitecontrolsystem.weebly.comÂ  #depression #posture #body #physical pic.twitter.com/fG5RlNggRb",1
802273,"@Kristiepeep @zekellie Well I'm bipolar I have anxiety and depression, I am also suffering from PTSD and I get the fuck up daily. I don't have small children but I have a husband who works his ass off for me so the least I can do is cook and clean. Catelyn uses her laziness as mental, she's doing to",1
802274," https://www.google.com/amp/www.wnd.com/2008/03/59405/amp/Â â¦Bernanke: Federal Reserve caused Great DepressionFed chief says, 'We did it. ... very sorry, won't do it again'",1
802275,i know i'm the reason for my depression but i have no motivation to change??,1
802276,"@snehliverbird Forget about the post Klopp era, I'm getting depression pangs over his record in big finals",1
802277,@tacobell what taco do you recommend to stop my crippling depression,1
802278,Depression's such a villainous state,1
802279,More than 1 in 20 US children and teens have anxiety or depression  https://ift.tt/2HMU2AlÂ ,1
802280,tryna listen to happy songs instead of sad songs to try and undo my depression oof,1
802281, https://www.google.com/search?client=ms-android-verizon&ei=BifgWp6oOpPcjwOXh42ADg&q=federal+reserve+caused+great+depression+&oq=federal+reserve+caused+great+depression+&gs_l=mobile-gws-serp.12..0i22i30j33i22i29i30l4.52384.71845..72636...0....307.6337.0j36j4j1..........1..mobile-gws-wiz-serp.....0..0j41j0i131j0i67j0i131i67j33i160.Rg7sxg%2F8GNA%3DÂ â¦The Federal Reserve'sÂ Tight Monetary PolicyÂ Caused the Great Depression.Â Federal ReserveÂ Chairman Ben Bernanke andÂ theÂ late Nobel Prize-winning economist Milton Friedman blameÂ the Federal ReserveÂ forthe Great Depression. But they do so forÂ theÂ wrong,1
802282,"Lil Prozac, a soundcloud rapper with songs made only using crippling depression and anxiety.",1
802283,respected devendra fadnavis sir i am abdulla shaikh from mumbai sir my friend hasham qureshi want justice illegally possesion taken by jj marg police station sir his family is in depression due to this they will do suicide if anything happen them you and your government will be,1
802284,"sometimes i don't fit in with my friends and im always at the verge of giving up but you guys gave me strength and persistence to fight the depression and the anxiety i have, im so proud of you guys right now i love you<Emoji: Heavy red heart>@Stray_Kids #StrayQuiz #StrayKids pic.twitter.com/YnzCr2rgUv",1
802285,"#depression is to feel like crying every time someone askes how you feel, because you can not lie about it but at the same time don't want to bother them with your problems",1
802286,girlllll its that type of depression that you swear the pain is physical. aint nothing wrong my brain just thought it would be nice to wreak havoc every once in a while,1
802287,"My girl made it to season 4, dealing with her mental illness: depression and PTSD. Survivors guilt. Blaming herself for the death of someone in the camp.",1
802288,2 am suddenly having not good feels ok.bmp because jpeg would be too high quality for this depressiongood night,1
802289,#yoga 5 OLD AGE YOGA IN WEAKNESS STRESS & DEPRESSION DAILY YOGA FOR OLD AGE PEOPLE BY NITYANANDAM SHREE  https://ift.tt/2HtkjADÂ ,1
802290,#HealthNews - More than 1 in 20 US children and teens have anxiety or depression  https://ift.tt/2HMU2AlÂ ,1
802291,From  https://ift.tt/2cx0PdNÂ  and more about More than 1 in 20 US children and teens have anxiety or depression,1
802292,@MikeStuchbery_  https://m.youtube.com/watch?feature=youtu.be&v=DQUgd9GQtoQÂ â¦ this was excellent talk on depression.  <Emoji: Moyai>,1
802293,"#africa #tech It doesn't matter where you live, what your gender is, or how old you areâsliding into a pair of running shoes may be your best first step to warding off depression.An international team of researchers from Kings College in London came â¦  https://ift.tt/2qYemo7Â ",1
802294,"Fuck depression, it should honestly just kill itself already",1
802295,I love Lauren so much <Emoji: Loudly crying face><Emoji: Loudly crying face><Emoji: Heavy red heart><Emoji: Heavy red heart> she has helped me threw depression and anxiety and the hardest times with family an friends <Emoji: Smiling face with halo> @Lauren_Daigle  thanks so much for everything pic.twitter.com/c6jSsmCfFX,1
802296,fvck that depression,1
802297,suffering from chronic depression https://vine.co/v/iu3l2lPBhiKÂ ,1
802298,"And I guess, I just have to make sacrifices if I want to achieve my dreams. My family is very supportive at least (it's just, I can't stand living with them, as I need my own space and freedom; I feel trapped here). I just hope I can work through the stress and depression.",1
802299,Engaging in physical activity decreases people's chance of developing depression  https://ift.tt/2vJK3HiÂ ,1
802300,"depression: i'm always here for u, darling",1
802301,"I'm suffering from depression, I'm thankful that you guys are helping me out, really, I love you guys so much even if you don't notice this, I'll always support y'all because its what you deserve<Emoji: Loudly crying face><Emoji: Two hearts><Emoji: Two hearts> #StrayQuiz #StrayKids @Stray_Kids",1
